USGS,7032000,2023-09-20,9:00,CDT,148000,P
USGS,7032000,2023-09-20,10:00,CDT,148000,P
USGS,7032000,2023-09-20,11:00,CDT,148000,P
USGS,7032000,2023-09-20,12:00,CDT,148000,P
USGS,7032000,2023-09-20,13:00,CDT,147000,P
USGS,7032000,2023-09-20,14:00,CDT,147000,P
USGS,7032000,2023-09-20,15:00,CDT,147000,P
USGS,7032000,2023-09-20,16:00,CDT,147000,P
USGS,7032000,2023-09-20,17:00,CDT,147000,P
USGS,7032000,2023-09-20,18:00,CDT,148000,P
USGS,7032000,2023-09-20,19:00,CDT,147000,P
USGS,7032000,2023-09-20,20:00,CDT,148000,P
USGS,7032000,2023-09-20,21:00,CDT,148000,P
USGS,7032000,2023-09-20,22:00,CDT,148000,P
USGS,7032000,2023-09-20,23:00,CDT,148000,P
USGS,7032000,2023-09-21,0:00,CDT,148000,P
USGS,7032000,2023-09-21,1:00,CDT,148000,P
USGS,7032000,2023-09-21,2:00,CDT,148000,P
USGS,7032000,2023-09-21,3:00,CDT,149000,P
USGS,7032000,2023-09-21,4:00,CDT,149000,P
USGS,7032000,2023-09-21,5:00,CDT,149000,P
USGS,7032000,2023-09-21,6:00,CDT,149000,P
USGS,7032000,2023-09-21,7:00,CDT,150000,P
USGS,7032000,2023-09-21,8:00,CDT,150000,P
USGS,7032000,2023-09-21,9:00,CDT,150000,P
USGS,7032000,2023-09-21,10:00,CDT,151000,P
USGS,7032000,2023-09-21,11:00,CDT,151000,P
USGS,7032000,2023-09-21,12:00,CDT,151000,P
USGS,7032000,2023-09-21,13:00,CDT,152000,P
USGS,7032000,2023-09-21,14:00,CDT,152000,P
USGS,7032000,2023-09-21,16:00,CDT,152000,P
USGS,7032000,2023-09-21,17:00,CDT,152000,P
USGS,7032000,2023-09-21,18:00,CDT,153000,P
USGS,7032000,2023-09-21,19:00,CDT,153000,P
USGS,7032000,2023-09-21,20:00,CDT,153000,P
USGS,7032000,2023-09-21,21:00,CDT,153000,P
USGS,7032000,2023-09-21,22:00,CDT,154000,P
USGS,7032000,2023-09-21,23:00,CDT,154000,P
USGS,7032000,2023-09-22,0:00,CDT,154000,P
USGS,7032000,2023-09-22,1:00,CDT,155000,P
USGS,7032000,2023-09-22,2:00,CDT,155000,P
USGS,7032000,2023-09-22,3:00,CDT,155000,P
USGS,7032000,2023-09-22,4:00,CDT,155000,P
USGS,7032000,2023-09-22,5:00,CDT,156000,P
USGS,7032000,2023-09-22,6:00,CDT,156000,P
USGS,7032000,2023-09-22,7:00,CDT,156000,P
USGS,7032000,2023-09-22,8:00,CDT,156000,P
USGS,7032000,2023-09-22,9:00,CDT,157000,P
USGS,7032000,2023-09-22,10:00,CDT,157000,P
